transaction_id,transaction_qty,unit_price
95909,4,8.0
122484,8,10.0
75387,6,6.0
77198,5,6.0
105340,8,8.0
106979,6,8.0
27759,1,2.0
168673,11,12.0
28541,1,2.0
205950,13,14.0
240095,10,16.0
91839,4,6.0
155765,7,10.0
158419,9,10.0
161185,8,10.0
66145,4,4.0
66539,3,4.0
136469,5,8.0
173767,7,10.0
176737,10,10.0
108513,4,6.0
183616,8,10.0
111788,4,6.0
304459,11,16.0
116242,4,6.0
118236,3,6.0
120823,4,6.0
122773,5,6.0
124586,4,6.0
169550,5,8.0
259004,11,12.0
174947,8,8.0
312090,10,14.0
225548,6,10.0
321185,13,14.0
279243,12,12.0
94183,2,4.0
95777,2,4.0
438742,11,18.0
198271,4,8.0
301074,8,12.0
508353,15,20.0
154708,5,6.0
209300,6,8.0
423092,13,16.0
320797,7,12.0
164556,4,6.0
443082,11,16.0
282127,8,10.0
285923,9,10.0
231769,7,8.0
58597,2,2.0
296678,6,10.0
180197,4,6.0
182959,4,6.0
185494,3,6.0
376449,11,12.0
255239,6,8.0
193904,4,6.0
458913,10,14.0
465323,14,14.0
403759,11,12.0
749920,15,22.0
344848,6,10.0
558849,14,16.0
707909,17,20.0
286075,4,8.0
290043,7,8.0
807418,15,22.0
74225,2,2.0
450492,8,12.0
759053,15,20.0
537270,12,14.0
233480,4,6.0
628597,12,16.0
159090,3,4.0
400110,7,10.0
567629,8,14.0
492543,10,12.0
582087,12,14.0
504791,9,12.0
255598,3,6.0
431301,8,10.0
610800,8,14.0
442204,7,10.0
446416,5,10.0
633534,12,14.0
275155,4,6.0
742273,10,16.0
844465,12,18.0
760243,14,16.0
1056666,19,22.0
972347,13,20.0
392334,6,8.0
895284,17,18.0
1208973,20,24.0
305047,3,6.0
721232,14,14.0
1354274,18,26.0
842757,11,16.0
1063366,15,20.0
859433,12,16.0
1085167,17,20.0
219312,3,4.0
1217721,17,22.0
558169,8,10.0
900595,13,16.0
1817229,26,32.0
1327,6,10.0
2721,6,7.5
6287,5,10.0
9698,7,12.5
9943,7,10.0
15401,7,12.5
7093,2,5.0
25675,10,15.0
13895,3,7.5
21087,6,10.0
25299,8,10.0
20807,6,7.5
15096,3,5.0
48977,8,15.0
44800,5,12.5
19012,2,5.0
70193,10,17.5
95451,12,22.5
90040,8,20.0
34915,3,7.5
24971,3,5.0
13085,2,2.5
80710,9,15.0
56293,8,10.0
102297,10,17.5
60725,4,10.0
126000,12,20.0
48409,4,7.5
16848,1,2.5
51284,5,7.5
88483,9,12.5
73222,6,10.0
19016,1,2.5
115821,9,15.0
139618,10,17.5
122689,9,15.0
84206,5,10.0
151371,11,17.5
154354,10,17.5
135921,9,15.0
73530,5,7.5
100223,7,10.0
128582,7,12.5
158706,8,15.0
53994,2,5.0
137323,6,12.5
309623,16,27.5
57089,2,5.0
58726,4,5.0
179798,9,15.0
91522,5,7.5
93362,4,7.5
95244,4,7.5
129473,7,10.0
131991,6,10.0
201495,9,15.0
68583,2,5.0
209228,12,15.0
177396,7,12.5
180285,6,12.5
183320,9,12.5
299678,10,20.0
152498,5,10.0
233082,11,15.0
236523,9,15.0
80167,3,5.0
81653,3,5.0
166422,8,10.0
84223,4,5.0
128552,5,7.5
305832,9,17.5
356744,14,20.0
180540,5,10.0
367158,10,20.0
466474,14,25.0
236110,5,12.5
95798,3,5.0
438773,14,22.5
49409,2,2.5
300560,9,15.0
304664,10,15.0
308930,9,15.0
209267,7,10.0
370844,9,17.5
267071,7,12.5
108287,3,5.0
547699,13,25.0
555703,14,25.0
394558,12,17.5
399612,10,17.5
230936,4,10.0
292893,7,12.5
416555,10,17.5
361802,9,15.0
429253,12,17.5
309592,7,12.5
502940,11,20.0
191507,4,7.5
65171,2,2.5
397321,10,15.0
672718,16,25.0
341223,7,12.5
483902,8,17.5
559087,11,20.0
850569,18,30.0
572883,8,20.0
217174,5,7.5
659993,14,22.5
148162,3,5.0
600302,11,20.0
607798,11,20.0
999074,21,32.5
467701,9,15.0
707533,12,22.5
475437,8,15.0
720217,15,22.5
811371,13,25.0
985862,20,30.0
498506,10,15.0
755768,13,22.5
1022306,20,30.0
948743,15,27.5
436698,6,12.5
708302,12,20.0
715824,12,20.0
634133,11,17.5
367018,6,10.0
186122,4,5.0
473881,7,12.5
1057250,16,27.5
973661,14,25.0
590798,8,15.0
796207,11,20.0
1107717,16,27.5
713990,7,17.5
308331,4,7.5
1146841,16,27.5
315772,5,7.5
850933,12,20.0
644862,9,15.0
1626081,23,37.5
985748,12,22.5
1327981,18,30.0
557951,6,12.5
1463758,18,32.5
1361970,17,30.0
927,5,9.0
5040,7,18.0
8700,10,18.0
9616,9,15.0
5360,3,6.0
21386,11,21.0
3448,1,3.0
12474,5,9.0
4790,1,3.0
26894,8,15.0
28992,6,15.0
12795,4,6.0
28223,6,12.0
22655,5,9.0
41798,6,15.0
26916,5,9.0
18381,3,6.0
50193,7,15.0
74870,11,21.0
11418,1,3.0
35124,4,9.0
24756,3,6.0
64532,7,15.0
81059,8,18.0
69915,7,15.0
73009,7,15.0
120952,10,24.0
62988,7,12.0
64954,4,12.0
66847,8,12.0
34117,4,6.0
127366,9,21.0
94465,7,15.0
96909,7,15.0
40067,2,6.0
184332,14,27.0
104703,9,15.0
64687,3,9.0
21884,1,3.0
45929,3,6.0
116562,6,15.0
23677,2,3.0
48998,2,6.0
49690,2,6.0
129160,7,15.0
78933,6,9.0
27022,2,3.0
54976,3,6.0
56296,3,6.0
57793,2,6.0
117501,6,12.0
89543,6,9.0
61272,3,6.0
249497,12,24.0
95196,5,9.0
129249,6,12.0
98572,5,9.0
234790,12,21.0
174003,5,15.0
248405,10,21.0
180054,8,15.0
148042,8,12.0
187128,8,15.0
152016,7,12.0
39030,1,3.0
78274,2,6.0
160858,7,12.0
205004,7,15.0
83130,4,6.0
253449,9,18.0
171296,6,12.0
305874,12,21.0
222336,8,15.0
180719,5,12.0
138354,6,9.0
139528,4,9.0
94980,2,6.0
143646,5,9.0
97328,2,6.0
247877,6,15.0
301250,9,18.0
355865,9,21.0
463964,11,27.0
469070,15,27.0
263975,8,15.0
320720,7,18.0
53869,1,3.0
164155,4,9.0
110692,2,6.0
337527,8,18.0
399525,11,21.0
463352,9,24.0
235650,6,12.0
178520,4,9.0
361962,9,18.0
183966,3,9.0
123625,3,6.0
378455,11,18.0
382843,9,18.0
64254,2,3.0
524275,10,24.0
331989,7,15.0
201403,5,9.0
476517,13,21.0
344613,7,15.0
419942,9,18.0
567482,13,24.0
71631,1,3.0
289390,6,12.0
440105,8,18.0
593646,12,24.0
826284,14,33.0
531306,12,21.0
461453,7,18.0
311845,6,12.0
864424,16,33.0
317109,4,12.0
320435,5,12.0
486019,10,18.0
656187,9,24.0
582019,10,21.0
924748,16,33.0
427456,8,15.0
863288,14,30.0
522703,9,18.0
529945,8,18.0
268413,4,9.0
543702,9,18.0
550117,9,18.0
184695,4,6.0
563255,8,18.0
569968,9,18.0
962359,14,30.0
777571,14,24.0
589773,10,18.0
996286,15,30.0
604669,9,18.0
204201,2,6.0
617795,10,18.0
728649,10,21.0
630999,10,18.0
1382556,16,39.0
1288662,18,36.0
1301297,18,36.0
875961,13,24.0
1216017,16,33.0
445625,6,12.0
1125846,12,30.0
1475397,15,39.0
717,4,4.4
2415,5,6.6000000000000005
4803,3,6.6000000000000005
13620,9,15.400000000000002
4745,3,4.4
9257,4,6.6000000000000005
6712,3,4.4
19102,4,8.8
10686,2,4.4
46784,12,17.6
25703,7,8.8
56381,12,17.6
7509,2,2.2
49204,11,13.200000000000001
61542,12,15.400000000000002
46938,7,11.0
59298,7,13.200000000000001
42338,7,8.8
33276,3,6.6000000000000005
35255,5,6.6000000000000005
37279,4,6.6000000000000005
51906,5,8.8
13303,1,2.2
112672,10,17.6
58206,6,8.8
91824,11,13.200000000000001
109593,10,15.400000000000002
113243,11,15.400000000000002
66810,5,8.8
68428,6,8.8
52839,6,6.6000000000000005
18360,2,2.2
94168,7,11.0
96507,7,11.0
79660,6,8.8
20256,2,2.2
42259,4,4.4
43278,2,4.4
66110,4,6.6000000000000005
114068,5,11.0
70085,3,6.6000000000000005
71424,5,6.6000000000000005
122990,6,11.0
25305,2,2.2
102998,7,8.8
131278,10,11.0
188859,10,15.400000000000002
191359,12,15.400000000000002
140734,7,11.0
114529,4,8.8
88077,5,6.6000000000000005
119993,7,8.8
275366,14,19.8
62135,2,4.4
158336,7,11.0
128383,6,8.8
98425,4,6.6000000000000005
234088,14,15.400000000000002
136509,6,8.8
174484,8,11.0
212696,8,13.200000000000001
143914,6,8.8
184002,8,11.0
149731,6,8.8
75990,4,4.4
116701,3,6.6000000000000005
241177,6,13.200000000000001
205114,9,11.0
166631,6,8.8
253877,8,13.200000000000001
42697,1,2.2
87682,3,4.4
576614,20,28.6
225887,7,11.0
457904,14,22.0
186767,5,8.8
141303,3,6.6000000000000005
144347,5,6.6000000000000005
195580,6,8.8
395303,11,17.6
150143,5,6.6000000000000005
305021,8,13.200000000000001
410763,11,17.6
418790,13,17.6
105196,3,4.4
374316,11,15.400000000000002
54312,1,2.2
163834,5,6.6000000000000005
443159,16,17.6
112989,3,4.4
343560,8,13.200000000000001
346939,8,13.200000000000001
645459,16,24.200000000000003
356693,9,13.200000000000001
179960,4,6.6000000000000005
122717,2,4.4
435140,11,15.400000000000002
314332,5,11.0
255187,7,8.8
451397,10,15.400000000000002
392551,8,13.200000000000001
199129,5,6.6000000000000005
336472,8,11.0
679710,15,22.0
345055,9,11.0
488077,12,15.400000000000002
566626,12,17.6
501703,7,15.400000000000002
362939,8,11.0
367033,7,11.0
518650,8,15.400000000000002
375391,8,11.0
1063444,21,30.800000000000004
613806,11,17.6
544247,9,15.400000000000002
549581,11,15.400000000000002
634154,13,17.6
400712,9,11.0
565979,12,15.400000000000002
492907,10,13.200000000000001
749052,13,19.8
672934,11,17.6
595319,9,15.400000000000002
689200,12,17.6
435568,9,11.0
354544,4,8.8
539204,8,13.200000000000001
724260,9,17.6
1009532,17,24.200000000000003
557100,10,13.200000000000001
1127069,17,26.400000000000002
284472,4,6.6000000000000005
672585,11,15.400000000000002
1457744,24,33.0
983996,16,22.0
794950,13,17.6
605169,10,13.200000000000001
611058,6,13.200000000000001
618418,9,13.200000000000001
729868,12,15.400000000000002
1263795,16,26.400000000000002
636966,9,13.200000000000001
1610881,22,33.0
540717,7,11.0
986763,14,19.8
1215894,20,24.200000000000003
892778,12,17.6
1012350,15,19.8
794870,11,15.400000000000002
1494,6,12.0
3078,6,12.0
7225,7,15.0
2046,1,3.0
12810,6,15.0
6021,4,6.0
22005,11,18.0
16857,6,12.0
9211,4,6.0
5055,2,3.0
17370,5,9.0
32362,8,15.0
28017,4,12.0
14977,3,6.0
41148,9,15.0
26449,3,9.0
37934,5,12.0
39711,5,12.0
42484,8,12.0
22426,2,6.0
35874,6,9.0
36853,3,9.0
51532,5,12.0
40225,3,9.0
83754,12,18.0
87743,11,18.0
61163,5,12.0
63062,6,12.0
16082,2,3.0
66856,7,12.0
68850,6,12.0
17829,2,3.0
127933,12,21.0
18890,1,3.0
58441,5,9.0
199851,12,30.0
61255,4,9.0
105418,10,15.0
21809,1,3.0
22303,1,3.0
67911,5,9.0
139835,9,18.0
24141,2,3.0
122421,6,15.0
25188,2,3.0
76802,6,9.0
105915,6,12.0
188468,11,21.0
137279,5,15.0
168940,8,18.0
57638,2,6.0
58732,3,6.0
90221,4,9.0
91503,3,9.0
92724,4,9.0
126303,8,12.0
258140,12,24.0
99424,6,9.0
136869,6,12.0
173573,6,15.0
106732,4,9.0
145029,6,12.0
220964,8,18.0
112354,5,9.0
266537,12,21.0
155314,5,12.0
78868,3,6.0
200723,7,15.0
163331,6,12.0
124719,4,9.0
168662,5,12.0
129366,5,9.0
261908,9,18.0
311047,8,21.0
361622,11,24.0
275766,8,18.0
279752,10,18.0
95215,2,6.0
192323,6,12.0
48699,2,3.0
197503,4,12.0
200488,5,12.0
305263,9,18.0
257991,8,15.0
260086,7,15.0
158953,5,9.0
160655,6,9.0
270632,5,15.0
328104,9,18.0
444267,13,24.0
393656,11,21.0
229152,5,12.0
289840,8,15.0
411697,7,21.0
237669,7,12.0
421863,13,21.0
367612,8,18.0
247958,4,12.0
314330,7,15.0
445810,11,21.0
452770,12,21.0
327344,7,15.0
132654,3,6.0
134723,3,6.0
340525,6,15.0
345901,8,15.0
349330,7,15.0
424959,8,18.0
430526,6,18.0
145044,3,6.0
440225,9,18.0
370839,7,15.0
449973,8,18.0
606907,13,24.0
692038,14,27.0
466126,9,18.0
550042,12,21.0
158787,3,6.0
479824,7,18.0
485903,9,18.0
574401,12,21.0
499328,9,18.0
505022,9,18.0
767648,13,27.0
345449,7,12.0
696970,14,24.0
795074,13,27.0
89828,1,3.0
543679,10,18.0
824205,14,27.0
742298,14,24.0
469022,6,15.0
95115,2,3.0
768595,14,24.0
777668,11,24.0
1181615,17,36.0
795287,11,24.0
806212,13,24.0
305982,3,9.0
411951,6,12.0
728933,10,21.0
631147,7,18.0
530734,8,15.0
751134,12,21.0
868401,12,24.0
657777,10,18.0
775006,11,21.0
670143,11,18.0
1014255,12,27.0
227383,2,6.0
720,4,10.5
1106,2,3.5
1698,1,3.5
4331,3,7.0
6286,3,7.0
7438,4,7.0
4248,2,3.5
23497,6,17.5
5293,1,3.5
23381,5,14.0
13932,4,7.0
14912,2,7.0
33130,6,14.0
70784,12,28.0
46842,6,17.5
20070,3,7.0
53245,10,17.5
33373,3,10.5
23416,2,7.0
36900,3,10.5
89562,10,24.5
54204,6,14.0
28349,3,7.0
73161,8,17.5
46848,4,10.5
47999,4,10.5
83278,6,17.5
51156,5,10.5
88394,7,17.5
18449,2,3.5
94290,7,17.5
116420,9,21.0
59679,5,10.5
20539,2,3.5
62839,4,10.5
65048,5,10.5
44006,3,7.0
22534,2,3.5
23517,1,3.5
24767,2,3.5
24961,1,3.5
102986,7,14.0
290108,16,38.5
80496,6,10.5
137497,8,17.5
112532,7,14.0
200756,7,24.5
29348,1,3.5
119987,5,14.0
121957,7,14.0
342202,18,38.5
95720,4,10.5
96300,4,10.5
130756,6,14.0
234245,10,24.5
102563,6,10.5
104636,5,10.5
248797,11,24.5
144468,5,14.0
146980,4,14.0
37655,2,3.5
266918,11,24.5
272048,9,24.5
197488,5,17.5
40487,1,3.5
245497,8,21.0
41940,2,3.5
85852,2,7.0
131187,5,10.5
311208,10,24.5
361348,13,28.0
45802,1,3.5
139772,5,10.5
283242,6,21.0
47825,1,3.5
194733,4,14.0
246696,9,17.5
450858,11,31.5
203486,6,14.0
308962,9,21.0
155890,5,10.5
317069,10,21.0
160038,5,10.5
541634,14,35.0
164791,3,10.5
222435,7,14.0
225907,6,14.0
228731,7,14.0
347515,9,21.0
352551,6,21.0
119162,3,7.0
120610,3,7.0
245235,5,14.0
434122,8,24.5
125740,2,7.0
383063,8,21.0
131040,4,7.0
66189,1,3.5
336091,8,17.5
476116,9,24.5
827018,19,42.0
349606,9,17.5
283034,7,14.0
214601,3,10.5
72485,1,3.5
440070,9,21.0
593058,12,28.0
750637,15,35.0
227735,4,10.5
460497,9,21.0
464774,9,21.0
549410,9,24.5
158503,3,7.0
321146,4,14.0
566914,11,24.5
656977,12,28.0
832681,15,35.0
757791,14,31.5
938016,15,38.5
172975,3,7.0
524676,10,21.0
708483,11,28.0
805545,9,31.5
180887,3,7.0
551024,8,21.0
281074,6,10.5
284502,3,10.5
673491,12,24.5
1364015,19,49.0
982535,17,35.0
795473,13,28.0
404067,7,14.0
814018,8,28.0
411326,4,14.0
833654,10,28.0
1577393,25,52.5
1275482,19,42.0
537845,8,17.5
867105,13,28.0
766313,11,24.5
1104966,14,35.0
780291,11,24.5
451676,6,14.0
227427,2,7.0
1549,8,9.8
1957,4,4.9
9320,6,14.700000000000001
9631,9,12.25
7616,5,7.3500000000000005
3200,2,2.45
21180,10,14.700000000000001
12599,4,7.3500000000000005
13958,4,7.3500000000000005
5445,1,2.45
17990,4,7.3500000000000005
31682,7,12.25
27295,5,9.8
30291,7,9.8
24804,3,7.3500000000000005
17649,3,4.9
66212,10,17.150000000000002
50090,8,12.25
31483,5,7.3500000000000005
10899,1,2.45
23191,4,4.9
24958,3,4.9
51367,6,9.8
40492,3,7.3500000000000005
42698,5,7.3500000000000005
14782,2,2.45
45853,3,7.3500000000000005
78412,8,12.25
80871,6,12.25
32917,3,4.9
34440,2,4.9
70407,8,9.8
54876,4,7.3500000000000005
56377,4,7.3500000000000005
135329,13,17.150000000000002
39698,2,4.9
61672,4,7.3500000000000005
62984,5,7.3500000000000005
150983,9,17.150000000000002
176901,10,19.6
68020,4,7.3500000000000005
46823,3,4.9
71643,4,7.3500000000000005
49086,3,4.9
24867,1,2.45
153635,11,14.700000000000001
78603,4,7.3500000000000005
161617,9,14.700000000000001
82029,5,7.3500000000000005
56206,3,4.9
88233,5,7.3500000000000005
59986,4,4.9
30671,2,2.45
93434,3,7.3500000000000005
189994,9,14.700000000000001
97102,4,7.3500000000000005
296358,14,22.05
200823,9,14.700000000000001
137059,7,9.8
139601,6,9.8
284320,9,19.6
108401,4,7.3500000000000005
110376,3,7.3500000000000005
74790,2,4.9
304281,12,19.6
232339,8,14.700000000000001
237675,8,14.700000000000001
120251,4,7.3500000000000005
40889,2,2.45
249583,8,14.700000000000001
84408,3,4.9
86099,3,4.9
131272,4,7.3500000000000005
132746,5,7.3500000000000005
271475,8,14.700000000000001
229574,6,12.25
46504,2,2.45
188357,4,9.8
144692,5,7.3500000000000005
195638,7,9.8
49175,2,2.45
200601,5,9.8
203025,6,9.8
257267,7,12.25
208288,6,9.8
263997,9,12.25
53526,2,2.45
217001,5,9.8
493039,11,22.05
332903,11,14.700000000000001
169451,5,7.3500000000000005
458238,9,19.6
231899,5,9.8
352123,8,14.700000000000001
119075,2,4.9
301615,8,12.25
305536,7,12.25
434438,8,17.150000000000002
252026,5,9.8
63878,2,2.45
388409,8,14.700000000000001
457833,9,17.150000000000002
199242,5,7.3500000000000005
201379,5,7.3500000000000005
340246,7,12.25
276791,6,9.8
488922,11,17.150000000000002
495213,11,17.150000000000002
214116,3,7.3500000000000005
217204,5,7.3500000000000005
292943,5,9.8
370997,8,12.25
675570,13,22.05
303572,7,9.8
537518,9,17.150000000000002
233776,6,7.3500000000000005
236389,5,7.3500000000000005
633760,10,19.6
560391,12,17.150000000000002
729398,16,22.05
164348,2,4.9
1083064,16,31.85
757413,13,22.05
766432,11,22.05
431651,6,12.25
611191,9,17.150000000000002
795397,10,22.05
895726,13,24.5
453530,7,12.25
275495,4,7.3500000000000005
370677,5,9.8
656059,9,17.150000000000002
285256,5,7.3500000000000005
480002,8,12.25
679441,11,17.150000000000002
1083897,18,26.950000000000003
696550,11,17.150000000000002
703856,12,17.150000000000002
406320,4,9.8
411906,7,9.8
520152,8,12.25
736823,13,17.150000000000002
1063221,13,24.5
429018,6,9.8
975589,12,22.05
1206427,16,26.950000000000003
664332,7,14.700000000000001
892592,10,19.6
675117,11,14.700000000000001
1023273,14,22.05
1857,9,18.6
1053,2,3.1
4514,5,9.3
7948,7,12.4
15730,9,18.6
18686,8,15.5
12213,4,9.3
13925,5,9.3
30919,11,18.6
17559,5,9.3
6444,2,3.1
6879,2,3.1
22903,4,9.3
82883,16,31.0
35255,7,12.4
28200,6,9.3
29705,6,9.3
52910,9,15.5
47341,5,12.4
38436,4,9.3
107678,12,24.8
70060,8,15.5
73045,8,15.5
15256,2,3.1
15496,2,3.1
80523,8,15.5
66871,7,12.4
51813,6,9.3
106075,7,18.6
18191,1,3.1
18938,1,3.1
19609,1,3.1
119411,10,18.6
61400,5,9.3
146932,11,21.7
150728,7,21.7
65618,4,9.3
90602,6,12.4
23469,2,3.1
23956,2,3.1
48954,2,6.2
75321,5,9.3
181151,12,21.7
79147,6,9.3
107469,6,12.4
54967,4,6.2
281807,15,31.0
57570,2,6.2
117796,5,12.4
119732,7,12.4
121931,7,12.4
155831,9,15.5
158275,7,15.5
226087,10,21.7
33107,1,3.1
166879,7,15.5
136339,7,12.4
104682,5,9.3
177418,7,15.5
253236,9,21.7
258009,12,21.7
75053,2,6.2
152320,6,12.4
193742,6,15.5
196384,7,15.5
240947,10,18.6
123040,6,9.3
82826,4,6.2
126819,3,9.3
86030,2,6.2
305930,11,21.7
44227,1,3.1
225058,8,15.5
373138,14,24.8
141844,3,9.3
48072,1,3.1
243471,8,15.5
246417,7,15.5
450685,15,27.900000000000002
253828,7,15.5
464114,15,27.900000000000002
104306,3,6.2
158812,4,9.3
213512,6,12.4
162674,6,9.3
274269,10,15.5
722332,20,40.300000000000004
169316,6,9.3
286064,7,15.5
347828,9,18.6
352393,7,18.6
297132,6,15.5
482507,13,24.8
490594,11,24.8
309124,7,15.5
627943,18,31.0
318743,9,15.5
258195,8,12.4
326801,7,15.5
332017,7,15.5
875177,21,40.300000000000004
408559,11,18.6
345469,8,15.5
209441,4,9.3
567723,14,24.8
142997,2,6.2
290076,4,12.4
806285,18,34.1
668029,14,27.900000000000002
750213,14,31.0
531488,9,21.7
690849,13,27.900000000000002
543706,9,21.7
314282,6,12.4
713270,14,27.900000000000002
481293,9,18.6
810479,13,31.0
164242,3,6.2
415511,9,15.5
673441,10,24.8
853026,16,31.0
517317,8,18.6
523024,10,18.6
972401,15,34.1
447190,9,15.5
995916,19,34.1
366504,7,12.4
370770,8,12.4
468966,8,15.5
285169,3,9.3
1346133,22,43.4
681156,13,21.7
393621,5,12.4
397358,6,12.4
908154,16,27.900000000000002
712351,7,21.7
618651,8,18.6
935467,15,27.900000000000002
1263804,19,37.2
1169187,16,34.1
537875,5,15.5
1084830,13,31.0
766697,10,21.7
995102,12,27.900000000000002
1115107,15,31.0
675776,9,18.6
1590893,21,43.4
2683,10,26.25
5433,10,22.5
5697,8,15.0
12030,7,22.5
11866,8,18.75
18524,9,22.5
7108,3,7.5
8653,2,7.5
13806,4,11.25
15858,5,11.25
23353,7,15.0
19203,6,11.25
28238,6,15.0
15069,2,7.5
41224,7,18.75
17641,3,7.5
28291,4,11.25
39966,6,15.0
63566,8,22.5
56018,5,18.75
23463,2,7.5
74518,11,22.5
12976,1,3.75
80643,10,22.5
70665,8,18.75
146243,14,37.5
15466,1,3.75
109481,8,26.25
32541,3,7.5
83640,6,18.75
17311,1,3.75
71115,5,15.0
146067,12,30.0
18758,2,3.75
77451,6,15.0
99167,6,18.75
61236,5,11.25
41889,3,7.5
150893,8,26.25
132414,8,22.5
45458,4,7.5
46707,4,7.5
143043,11,22.5
73202,4,11.25
25176,1,3.75
76934,5,11.25
78928,5,11.25
53693,4,7.5
55229,3,7.5
140766,7,18.75
202300,7,26.25
29440,1,3.75
179997,10,22.5
184106,9,22.5
155628,8,18.75
63403,3,7.5
226038,9,26.25
164588,7,18.75
133814,7,15.0
204998,9,22.5
174053,8,18.75
106528,6,11.25
144221,5,15.0
110444,3,11.25
224991,9,22.5
228254,9,22.5
349113,11,33.75
236143,7,22.5
201545,8,18.75
245706,10,22.5
124727,5,11.25
42504,1,3.75
42986,1,3.75
349254,14,30.0
132952,5,11.25
180601,6,15.0
275744,9,22.5
373173,12,30.0
284397,6,22.5
243757,8,18.75
396488,13,30.0
300519,10,22.5
203507,6,15.0
515125,14,37.5
522431,13,37.5
316675,9,22.5
213620,6,15.0
378065,10,26.25
327925,8,22.5
167040,5,11.25
337615,9,22.5
342990,12,22.5
231364,5,15.0
292831,7,18.75
416448,9,26.25
362700,10,22.5
673853,13,41.25
371421,7,22.5
251523,7,15.0
128030,4,7.5
323199,8,18.75
262193,6,15.0
132893,2,7.5
605248,13,33.75
271929,5,15.0
276456,7,15.0
349552,8,18.75
637444,13,33.75
430616,6,22.5
217553,3,11.25
367397,8,18.75
521215,13,26.25
750353,17,37.5
456695,10,22.5
845012,17,41.25
466404,7,22.5
471236,7,22.5
158193,3,7.5
400900,9,18.75
729637,15,33.75
821164,17,37.5
841584,14,37.5
681343,11,30.0
689099,11,30.0
261658,6,11.25
973286,14,41.25
715353,9,30.0
725401,12,30.0
641476,10,26.25
742475,13,30.0
375506,5,15.0
379936,4,15.0
1249409,17,48.75
387944,6,15.0
688493,12,26.25
398310,5,15.0
1208709,18,45.0
1122029,11,41.25
103182,1,3.75
937505,15,33.75
738620,11,26.25
1488730,24,52.5
860432,14,30.0
1518796,20,52.5
547128,6,18.75
1216985,14,41.25
893397,12,30.0
788179,8,26.25
907875,13,30.0
695,3,6.0
4903,7,15.0
8644,9,18.0
6041,4,9.0
17709,12,21.0
3221,2,3.0
14894,6,12.0
8206,3,6.0
9676,3,6.0
26201,7,15.0
35853,12,18.0
13183,2,6.0
20600,6,9.0
23067,5,9.0
24266,5,9.0
52917,8,18.0
18658,2,6.0
9724,2,3.0
52634,6,15.0
22827,2,6.0
35637,4,9.0
36611,5,9.0
51323,7,12.0
67349,7,15.0
97975,11,21.0
58752,7,12.0
60754,7,12.0
31458,3,6.0
64500,6,12.0
33355,2,6.0
68531,5,12.0
70745,8,12.0
73068,6,12.0
93982,9,15.0
135983,10,21.0
120041,9,18.0
40894,4,6.0
63294,5,9.0
149719,9,21.0
44155,2,6.0
113916,6,15.0
47066,4,6.0
119229,6,15.0
48797,2,6.0
25262,1,3.0
102428,6,12.0
105358,7,12.0
80659,4,9.0
54696,3,6.0
56595,2,6.0
86701,3,9.0
117674,5,12.0
89697,6,9.0
61028,3,6.0
124675,7,12.0
190227,9,18.0
96983,6,9.0
99086,5,9.0
100199,4,9.0
273373,14,24.0
278970,11,24.0
106688,6,9.0
180418,8,15.0
331111,15,27.0
37626,2,3.0
76509,3,6.0
154856,6,12.0
158138,5,12.0
321709,11,24.0
164205,7,12.0
124738,4,9.0
84356,2,6.0
129767,4,9.0
217749,8,15.0
132511,4,9.0
225747,6,15.0
45648,2,3.0
372641,12,24.0
142455,3,9.0
48180,1,3.0
243757,8,15.0
49321,1,3.0
301032,10,18.0
305351,10,18.0
154405,5,9.0
208864,5,12.0
263976,8,15.0
267434,8,15.0
108467,2,6.0
219551,6,12.0
277849,9,15.0
451257,12,24.0
570815,14,30.0
463091,11,24.0
470023,14,24.0
118921,4,6.0
241848,5,12.0
488569,11,24.0
310078,7,15.0
314153,8,15.0
319083,9,15.0
194163,4,9.0
261687,5,12.0
198901,4,9.0
200515,5,9.0
545515,13,24.0
344849,6,15.0
140230,3,6.0
283637,6,12.0
143845,2,6.0
217539,5,9.0
367103,10,15.0
443984,10,18.0
524823,12,21.0
607460,12,24.0
231067,6,9.0
543931,12,21.0
628425,14,24.0
158776,2,6.0
320992,6,12.0
811166,15,30.0
739190,14,27.0
914683,18,33.0
927130,17,33.0
939086,18,33.0
258996,6,9.0
174659,2,6.0
970237,15,33.0
626255,11,21.0
998055,15,33.0
826053,13,27.0
464257,6,15.0
281507,5,9.0
570260,8,18.0
1056578,15,33.0
582792,7,18.0
492075,5,15.0
397744,7,12.0
1006261,13,30.0
510646,5,15.0
412317,6,12.0
418357,6,12.0
630784,10,18.0
1170550,18,33.0
965904,13,27.0
543312,10,15.0
438271,7,12.0
995616,15,27.0
780262,10,21.0
337518,5,9.0
1364802,19,36.0
1848,10,22.5
3423,6,15.0
5949,5,15.0
5630,4,11.25
10036,5,15.0
9062,6,11.25
28134,11,30.0
36374,9,33.75
41301,13,33.75
26290,7,18.75
11469,4,7.5
27883,8,15.0
30508,7,15.0
40390,8,18.75
17873,4,7.5
9514,2,3.75
39200,7,15.0
42408,6,15.0
22098,2,7.5
35880,5,11.25
36937,3,11.25
103286,11,30.0
67333,6,18.75
69901,7,18.75
58171,6,15.0
60606,5,15.0
94266,9,22.5
64585,5,15.0
50235,4,11.25
51442,4,11.25
52915,4,11.25
54841,4,11.25
94262,7,18.75
58121,5,11.25
120015,11,22.5
61145,5,11.25
